FILE,APOGEE_ID,TARGET_ID,APSTAR_ID,ASPCAP_ID,TELESCOPE,LOCATION_ID,FIELD,ALT_ID,RA_1,DEC_1,GLON,GLAT,J,J_ERR,H,H_ERR,K,K_ERR,SRC_H,WASH_M,WASH_M_ERR,WASH_T2,WASH_T2_ERR,DDO51,DDO51_ERR,IRAC_3_6,IRAC_3_6_ERR,IRAC_4_5,IRAC_4_5_ERR,IRAC_5_8,IRAC_5_8_ERR,IRAC_8_0,IRAC_8_0_ERR,WISE_4_5,WISE_4_5_ERR,TARG_4_5,TARG_4_5_ERR,WASH_DDO51_GIANT_FLAG,WASH_DDO51_STAR_FLAG,TARG_PMRA,TARG_PMDEC,TARG_PM_SRC,AK_TARG,AK_TARG_METHOD,AK_WISE,SFD_EBV,APOGEE_TARGET1,APOGEE_TARGET2,APOGEE2_TARGET1,APOGEE2_TARGET2,APOGEE2_TARGET3,APOGEE2_TARGET4,TARGFLAGS,SURVEY,PROGRAMNAME,NVISITS,SNR,SNREV,STARFLAG,STARFLAGS,ANDFLAG,ANDFLAGS,VHELIO_AVG,VSCATTER,VERR,RV_TEFF,RV_LOGG,RV_FEH,RV_ALPHA,RV_CARB,RV_CHI2,RV_CCFWHM,RV_AUTOFWHM,RV_FLAG,N_COMPONENTS,MEANFIB,SIGFIB,MIN_H,MAX_H,MIN_JK,MAX_JK,GAIAEDR3_SOURCE_ID,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_PHOT_G_MEAN_MAG,GAIAEDR3_PHOT_BP_MEAN_MAG,GAIAEDR3_PHOT_RP_MEAN_MAG,GAIAEDR3_DR2_RADIAL_VELOCITY,GAIAEDR3_DR2_RADIAL_VELOCITY_ERROR,GAIAEDR3_R_MED_GEO,GAIAEDR3_R_LO_GEO,GAIAEDR3_R_HI_GEO,GAIAEDR3_R_MED_PHOTOGEO,GAIAEDR3_R_LO_PHOTOGEO,GAIAEDR3_R_HI_PHOTOGEO,ASPCAP_GRID,FPARAM_GRID,CHI2_GRID,FPARAM,FPARAM_COV,ASPCAP_CHI2,PARAM,PARAM_COV,PARAMFLAG,ASPCAPFLAG,ASPCAPFLAGS,FRAC_BADPIX,FRAC_LOWSNR,FRAC_SIGSKY,FELEM,FELEM_ERR,X_H,X_H_ERR,X_M,X_M_ERR,ELEM_CHI2,ELEMFRAC,ELEMFLAG,EXTRATARG,MEMBERFLAG,MEMBER,X_H_SPEC,X_M_SPEC,TEFF,TEFF_ERR,LOGG,LOGG_ERR,M_H,M_H_ERR,ALPHA_M,ALPHA_M_ERR,VMICRO,VMACRO,VSINI,TEFF_SPEC,LOGG_SPEC,C_FE,C_FE_SPEC,C_FE_ERR,C_FE_FLAG,CI_FE,CI_FE_SPEC,CI_FE_ERR,CI_FE_FLAG,N_FE,N_FE_SPEC,N_FE_ERR,N_FE_FLAG,O_FE,O_FE_SPEC,O_FE_ERR,O_FE_FLAG,NA_FE,NA_FE_SPEC,NA_FE_ERR,NA_FE_FLAG,MG_FE,MG_FE_SPEC,MG_FE_ERR,MG_FE_FLAG,AL_FE,AL_FE_SPEC,AL_FE_ERR,AL_FE_FLAG,SI_FE,SI_FE_SPEC,SI_FE_ERR,SI_FE_FLAG,P_FE,P_FE_SPEC,P_FE_ERR,P_FE_FLAG,S_FE,S_FE_SPEC,S_FE_ERR,S_FE_FLAG,K_FE,K_FE_SPEC,K_FE_ERR,K_FE_FLAG,CA_FE,CA_FE_SPEC,CA_FE_ERR,CA_FE_FLAG,TI_FE,TI_FE_SPEC,TI_FE_ERR,TI_FE_FLAG,TIII_FE,TIII_FE_SPEC,TIII_FE_ERR,TIII_FE_FLAG,V_FE,V_FE_SPEC,V_FE_ERR,V_FE_FLAG,CR_FE,CR_FE_SPEC,CR_FE_ERR,CR_FE_FLAG,MN_FE,MN_FE_SPEC,MN_FE_ERR,MN_FE_FLAG,FE_H,FE_H_SPEC,FE_H_ERR,FE_H_FLAG,CO_FE,CO_FE_SPEC,CO_FE_ERR,CO_FE_FLAG,NI_FE,NI_FE_SPEC,NI_FE_ERR,NI_FE_FLAG,CU_FE,CU_FE_SPEC,CU_FE_ERR,CU_FE_FLAG,CE_FE,CE_FE_SPEC,CE_FE_ERR,CE_FE_FLAG,YB_FE,YB_FE_SPEC,YB_FE_ERR,YB_FE_FLAG,VISIT_PK,col1,solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra_2,ra_error,dec_2,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,dist,pmra_over_error,pmdec_over_error,PMemb,Separation
apStar-dr17-2M06293478+0457333.fits,2M06293478+0457333,apo25m.Rosette_btx.2M06293478+0457333,apogee.apo25m.stars.Rosette_btx.2M06293478+0457333,apogee.apo25m.synspec_fix.Rosette_btx.2M06293478+0457333,apo25m,6213,Rosette_btx,none,97.394935,4.959276,206.0213898915464,-2.580125683662233,13.003,0.032,11.596,0.031,10.446,0.027,2MASS,,,,,,,,,,,,,,,8.214,0.019,8.214,0.019,-1,1,-2.3,0.5,GAIADR2,3.058776,RJCE_WISE,3.058776,,0,0,0,0,-2147483616,0,APOGEE2_YOUNG_CLUSTER,apogee2-manga,yso,2,133.2512,144.88702,8388608,SUSPECT_ROTATION,8388608,SUSPECT_ROTATION,141.34819,826.3944,0.419764,4749.058,3.1089847,-2.4999993,0.0,0.0,3.8695436,447.15616,9.747109,0,0,222.15561,4.2426405,-9999.99,9999.99,-9999.99,9999.99,3131371942967853568,0.8523827,0.0915264,-1.5778656,0.0949481,0.55648863,0.0899019,17.2559,18.6363,15.8841,,,1149.0271,1035.3234,1283.2897,1148.5703,1034.6407,1295.9741,GKg_b,"((NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (5340.9, 2.7932, -0.0022263, -2.0598, -0.03523, 0.040646, -0.7474, 0.9941951, 0.0), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN))","(NaN, NaN, 14.325177, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(5340.9, 2.7932, -0.0022263, -2.0598, -0.03523, 0.040646, -0.7474, 0.9941951, 0.0)","((1344.0, 2.2768, 1.385, 0.48998, -2.2521, 3.6075, 0.059165, 0.0, 0.0), (2.2768, 0.0040438, 0.0015126, 8.7159E-4, -0.0036834, 0.0078771, 9.7951E-5, 0.0, 0.0), (1.3849, 0.0015124, 0.63457, -0.0053905, 0.6351, -2.2505, -0.017519, 0.0, 0.0), (0.48998, 8.7159E-4, -0.0053904, 9.4404E-4, 0.006417, -0.011746, -2.6847E-4, 0.0, 0.0), (-2.2519, -0.0036831, 0.6351, 0.0064171, 1.4425, -6.0091, -0.035127, 0.0, 0.0), (3.6069, 0.0078778, -2.2505, -0.011747, -6.0091, 46.152, 0.048467, 0.0, 0.0), (0.059168, 9.7955E-5, -0.017519, -2.6846E-4, -0.035127, 0.048467, 0.0013553, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0))",14.325177,"(5472.9956, 3.5272193, -0.0022263, -2.0598, -0.03523, 0.040646, -0.720725, 0.9941951, 0.0)","((1344.0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, 0.004718177, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, 0.63457, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, 9.4404E-4, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, 1.4425, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, 46.152, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, 0.0013553, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, 3.3415363E-5, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1.0))","(32, 33554432, 32, 32, 32, 32, 33, 0, 0)",1049728,"STAR_WARN,ROTATION_WARN,ALPHA_M_BAD",0.07279745,0.0023955284,0.0018631887,"(0.20456, 0.073461, 0.43551, -0.73987, 0.43111, -0.74979, -2.1936, -0.7492, -2.4985, -0.74632, -2.4852, 0.40098, 0.87151, -0.74992, -2.4999, -2.4789, -2.4823, -1.9819, -2.498, -1.3831, -2.4572, NaN, NaN, -2.4878, -0.50793, NaN, 0.15005)","(0.098330058157444, 0.12260913848876953, 3.05877423286438, 0.03488266095519066, 0.0021308683790266514, 0.008795566856861115, 0.023590676486492157, 0.0281353872269392, 0.023532956838607788, 0.03432491794228554, 0.030348969623446465, 0.011200892738997936, 0.00916973315179348, 0.00971730425953865, 0.007968751713633537, 0.03027094341814518, 0.03037071041762829, 0.017818529158830643, 0.02743428573012352, 0.0075931549072265625, 0.029761383309960365, NaN, NaN, 0.02999499998986721, 0.003224282991141081, NaN, 0.10742904245853424)","(-1.8552399, -1.9863389, -1.6242899, -2.743007, 0.45051193, -2.746067, -2.334919, -2.8143992, NaN, -2.782338, -2.415441, -1.6768249, -1.1887167, -2.851471, -2.4549382, -2.476486, -2.365398, -1.9819, -2.44993, -1.3397075, NaN, NaN, NaN, -2.54346, NaN, NaN, NaN)","(0.14926903, 0.12640032, 3.0589285, 0.17723975, 0.73185885, 0.050636914, 0.03539345, 0.05046347, 0.55575645, 0.22571056, 0.11972956, 0.07976546, 0.094355, 0.31232744, 0.59995747, 0.40539333, 0.07129227, 0.01781853, 0.5165649, 0.054363042, 4.1430864, 1.0, 1.0, 0.23105974, 0.44216534, 1.0, 0.76755387)","(0.20456, 0.073461, 0.43551, -0.68320704, 2.5103118, -0.686267, -0.27511907, -0.7545994, NaN, -0.722538, -0.35564113, 0.38297498, 0.8710832, -0.79167104, -0.39513826, -0.41668606, -0.30559802, 0.07789993, -0.39013004, 0.7200924, NaN, NaN, NaN, -0.48365998, NaN, NaN, NaN)","(0.1460726, 0.12260914, 3.0587742, 0.17455626, 0.7325035, 0.040249933, 0.046869356, 0.04003151, 0.55575645, 0.2236095, 0.123609096, 0.07361038, 0.08921225, 0.31081247, 0.6007437, 0.406556, 0.07763136, 0.035518166, 0.51747787, 0.06244502, 4.1430864, 1.0, 1.0, 0.23309365, 0.44216534, 1.0, 0.76755387)","(9.1624155, 6.1945534, 11.601122, 22.413, 80.57494, 6.4639797, 16.703213, 7.7260942, 1.5474263, 29.23479, 1.6938697, 46.089287, 0.827843, 0.017482357, 1.1010727, 22.537203, 1.3000798, 17.005915, 18.017727, 12.419382, 5.605444, NaN, NaN, 6.486643, 7.70655, NaN, 15.566823)","(0.99791896, 0.9992771, 0.9966465, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9995072, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0)","(0, 32, 32, 1, 0, 1, 0, 1, 3, 1, 1, 0, 256, 1, 1, 1, 1, 32, 1, 0, 258, 2, 2, 1, 2, 2, 2)",1,0,,"(-1.8552399, -1.9863389, -1.6242899, -2.79967, 0.4311099, -2.8095899, -2.1936, -2.809, NaN, -2.80612, -2.4852, -1.6588199, -1.1882899, -2.80972, -2.4999, -2.4789, -2.4823, -1.9819, -2.498, -1.3831, NaN, NaN, NaN, -2.4878, NaN, NaN, NaN)","(0.20456, 0.073461, 0.43551, -0.73987, 2.4909098, -0.74979, -0.13380003, -0.7492, NaN, -0.74632, -0.42540002, 0.40098, 0.87151, -0.74992, -0.4401002, -0.41910005, -0.42250013, 0.07789993, -0.4382, 0.6766999, NaN, NaN, NaN, -0.42799997, NaN, NaN, NaN)",5472.9956,36.660606,3.5272193,0.06868899,-2.0598,0.030725235,,,0.9948869,9.867227,,5340.9,2.7932,0.12666011,0.12666011,0.14926903,0,-0.004438877,-0.004438877,0.12640032,32,0.3576101,0.3576101,3.0589285,32,,,,1,2.432412,2.41301,0.73185885,0,,,,1,-0.353019,-0.21169996,0.03539345,0,,,,1,,,,3,,,,1,,,,1,0.30507505,0.32308006,0.07976546,0,0.7931833,0.7936101,0.094355,256,,,,1,,,,1,,,,1,,,,1,-1.9819,-1.9819,0.01781853,32,,,,1,0.6421925,0.59879994,0.054363042,0,,,4.1430864,258,,,,1,,,1.0,2,"(755823, 755824, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648)",42031,1636042515805110273,Gaia EDR3 3131371942967853568,3131371942967853568,1592310568,2016.0,97.39491256748835,0.08230347,4.959269338726096,0.08453208,0.8523827289832079,0.09152636,9.312976,1.6731226,-1.5778656222199217,0.0949481,0.5564886073591774,0.08990193,-0.41820946,0.010255482,-0.36004576,0.45263055,-0.37974197,0.33572683,-0.42186445,0.19040306,-0.040755898,-0.43495002,225,0,225,0,1.1189528,257.88626,0.14323854,0.467995,31,false,1.250857,,,,,,,,26,16,0.16557042,26,11,0,0.19448105,92.45018,0,0,1.052274,0.27347267,0.28300595,0.35835278,0.850304,-83.51973,34.790493,-25.864302,-41.308346,false,206,2358.256937470338,61.191906,38.538708,17.25589,24,479.6013302710697,34.267345,13.995871,18.636341,24,3511.850558749103,232.76854,15.087308,15.884055,0,2,0,1,0,1.6925433,2.752286,1.3804512,1.3718348,,,0,,,,206.0213422867384,-2.5801992784706775,97.76102508839772,-18.28100615588427,0.649262878377955,16.618190931693892,6.18995162345267,0.6,0.08395254879509255
